fpr,tpr
0.438588850174216,0.9836372136512389
0.43938968191525235,0.9836372136512389
0.4396706755085984,0.9836372136512389
0.43990952006294254,0.9836372136512389
0.44076655052264807,0.9836372136512389
0.4415814319433517,0.9836372136512389
0.44182027649769584,0.9836372136512389
0.44259300887939756,0.9836372136512389
0.4427897043947398,0.9836372136512389
0.4428740024727436,0.9836372136512389
0.44309879734742047,0.9836372136512389
0.4596493199955041,0.9841047218326321
0.4597195683938406,0.9841047218326321
0.47226593233674274,0.9855072463768116
0.4726171743284253,0.9855072463768116
0.47622794200292234,0.9855072463768116
0.47656513431493763,0.9855072463768116
0.47676182983027987,0.9855072463768116
0.47714117118129706,0.9855072463768116
0.47747836349331235,0.9855072463768116
0.47834944363268517,0.9855072463768116
0.4785461391480274,0.9855072463768116
0.47930482185006185,0.9855072463768116
0.47972631224008094,0.9855072463768116
0.4800213555130943,0.9859747545582047
0.480330448465775,0.9859747545582047
0.4953776553894571,0.9869097709209911
0.4961644374508261,0.9869097709209911
0.49634708328650107,0.9869097709209911
0.4971338653478701,0.9869097709209911
0.4976818028548949,0.9869097709209911
0.4981173429245813,0.9869097709209911
0.5021496009890974,0.9869097709209911
0.5029504327301337,0.9869097709209911
0.5036810160728336,0.9869097709209911
0.5042430032595256,0.9869097709209911
0.5056760705855906,0.9869097709209911
0.5063223558502866,0.9869097709209911
0.5065892997639654,0.9869097709209911
0.506940541755648,0.9869097709209911
0.5072215353489941,0.9869097709209911
0.5081628638867034,0.9873772791023843
0.5084719568393841,0.9873772791023843
0.509764527368776,0.9873772791023843
0.5105934584691469,0.9873772791023843
0.5108744520624929,0.9873772791023843
0.5118157806002023,0.9878447872837774
0.5124901652242329,0.9878447872837774
0.5127009104192425,0.9878447872837774
0.5151174553220187,0.9878447872837774
0.5153141508373609,0.9878447872837774
0.5164100258514106,0.9878447872837774
0.5167472181634258,0.9878447872837774
0.5173232550297853,0.9878447872837774
0.5190513656288637,0.9887798036465638
0.5269472856018883,0.9887798036465638
0.5275233224682477,0.9887798036465638
0.5277340676632573,0.9887798036465638
0.5283101045296167,0.9887798036465638
0.5290828369113184,0.9887798036465638
0.5298696189726875,0.9887798036465638
0.530544003596718,0.9887798036465638
0.5313588850174216,0.9887798036465638
0.5313869843767562,0.9887798036465638
0.5316960773294369,0.9887798036465638
0.5332696414521749,0.9887798036465638
0.534941553332584,0.9887798036465638
0.5352225469259301,0.9887798036465638
0.535405192761605,0.9887798036465638
0.5358547825109587,0.9887798036465638
0.5360093289872991,0.9887798036465638
0.5361498257839721,0.9887798036465638
0.5364729684163201,0.9887798036465638
0.5367820613690008,0.9887798036465638
0.5501854557716084,0.9887798036465638
0.5508317410363044,0.9887798036465638
0.5512391817466562,0.9887798036465638
0.5598656850623805,0.989247311827957
0.5602450264133978,0.989247311827957
0.5616921434191301,0.989247311827957
0.5697988085871643,0.989247311827957
0.5705153422501967,0.989247311827957
0.5710351803978869,0.989247311827957
0.5715269191862425,0.989247311827957
0.5741682589636956,0.989247311827957
0.5753484320557491,0.9897148200093502
0.5761071147577835,0.9897148200093502
0.5811649994380128,0.9906498363721365
0.60926435877262,0.9911173445535297
0.6096998988423064,0.9911173445535297
0.6112594132853771,0.9911173445535297
0.6155164662245701,0.9911173445535297
0.6169214341913004,0.9911173445535297
0.625786782061369,0.992052360916316
0.6302545801955716,0.992052360916316
0.6324603799033383,0.992052360916316
0.6377430594582444,0.9925198690977092
0.6387967854332921,0.9925198690977092
0.645779476227942,0.9925198690977092
0.6558530965493987,0.9929873772791024
0.6627093402270429,0.9929873772791024
1.0,1.0
